name,status,Usage
Broadswords,operating,Private
Intellihot Green Technologies,operating,Public
Blu Homes,operating,Public
Audio Shack,operating,Private
Flourish Prenatal,operating,Private
SRE Alabama - 2,operating,Private
Lapel,operating,Private
AdXpose,operating,Public
Blue Gold Foods,operating,Public
Compact Imaging,operating,Public
OwlTing 奧丁丁,operating,Public
PrivateGriffe,operating,Public
Internet Mall,operating,Public
ACE Portal,operating,Public
Bloompop,operating,Private
PURSUANT HEALTH,operating,Private
Cunesoft GmbH,operating,Public
Exigen Group,operating,Public
Consumr,operating,Private
GoNabit,operating,Public
GuzzMobile,operating,Private
Ocean's Edge,closed,Private
enModus,operating,Private
Ojoo,operating,Public
CallAround,closed,Public
Satmetrix,operating,Public
SRL Global,operating,Public
iKnowl,operating,Private
Eyetronics,closed,Private
Glu Mobile,operating,Private
Xunlei,operating,Private
Uguru.me,operating,Private
HealthAxis.com,closed,Private
SocialTagg,operating,Public
Airbiquity,operating,Private
Tagent,operating,Public
SetMedia,operating,Private
Materialise,operating,Private
RayGo,operating,Private
Metao.com,operating,Private
SMIC,operating,Public
Parafuzo.com,operating,Private
Oncology Services International,operating,Private
Vaybee,operating,Public
Aito Technologies,operating,Private
ScentAir,operating,Public
MEDOVENT,operating,Public
Peer5,operating,Private
Global Outlook,operating,Private
Scorechain,operating,Public
Orion medical,operating,Public
Watcher Enterprises,operating,Public
Dynamix.tv,operating,Public
Delivery Agent,operating,Public
Rockview Rehabiliation,operating,Private
Pocket Tales,operating,Public
Responde Ai,operating,Private
SPOKE,operating,Private
TickX,operating,Private
ArcherVision Media Group,operating,Public
Boxed,operating,Private
Leap Medical,operating,Public
e-SENS,operating,Private
16 Mile Solutions,operating,Private
Crowdmix,operating,Public
Smarttaxi,closed,Private
FlexMinder,operating,Private
Snaptee,operating,Public
Mobile Captain,operating,Private
gBox,closed,Private
Xenapto,operating,Private
#waywire,operating,Private
Park Energy Services,operating,Public
Bounce Imaging,operating,Private
Virage Logic Corporation,operating,Public
CayMay Education,operating,Private
Cerebrotech Medical Systems,operating,Private
Digital Vision Multimedia Group,operating,Private
Kadriana,operating,Private
"eALITY, Inc.",operating,Private
Krystallize Technologies,operating,Private
PinBridge,operating,Private
Adwanted,operating,Public
Eyewiz,operating,Private
Verinvest Corporation,operating,Public
Avant Healthcare Professionals,operating,Public
Teleus,closed,Private
JOOR,operating,Public
Perfect World,closed,Public
Spectrum Networks,operating,Private
DEQ,operating,Public
Radial Network,operating,Public
PAK,operating,Private
Sapias,operating,Private
Sitrion,operating,Private
Ingenico,operating,Public
imageloop,operating,Private
Infernum Productions AG,operating,Private
Fig,operating,Public
RB-Doors,operating,Private
Chanticleer Holdings,closed,Public
iCrumz,operating,Private
StartSomeGood.com,operating,Private
Ubi Interactive,operating,Private
Comnovo GmbH,operating,Private
Good4U,operating,Public
Campus Diaries,operating,Public
Caribu,operating,Private
Nanoledge,operating,Public
TriActive,operating,Private
Southern Sports Leagues,operating,Private
SolAeroMed,operating,Public
Gamma 2 Robotics,operating,Public
Nimble Wireless,operating,Public
Green Phosphor,operating,Private
AskYou,operating,Public
Brookstone,operating,Private
Eland,operating,Public
ClearMomentum,operating,Public
Rep,operating,Private
BoardProspects,operating,Private
Vapore,operating,Private
weeSPIN,operating,Public
Cityflo,operating,Private
vSocial,operating,Public
Ocuspecto,operating,Public
InList,operating,Private
Backspaces,operating,Public
Monitor110,operating,Public
Enval Limited,closed,Private
ExactFlat,operating,Public
Chroma Energy,operating,Public
CloudCoreo,operating,Public
Voxy,operating,Public
Notify Technology,operating,Private
Peep Mobile Digital,operating,Private
LNL Technologies,operating,Private
Quri,operating,Public
Gopackup,operating,Public
Ultimecom,operating,Public
ECS Tuning,operating,Private
37mhealth,operating,Private
NuPad,operating,Public
STEMpowerkids,operating,Private
Infinity Wireless Ltd,operating,Private
Cell>Point,operating,Private
Starlight Lanes,operating,Public
PlayerLync,operating,Private
LOCK8,operating,Public
Information Assurance,operating,Public
GumGum,operating,Private
ABK Biomedical,operating,Public
gamigo,operating,Public
CS-Keys,closed,Private
tastytrade,operating,Private
Only Natural Pet Store,operating,Public
RoyalDesign,operating,Private
MessageUs,operating,Public
Santaris Pharma,operating,Public
Progressive Book Club,closed,Private
Buzz Lanes,operating,Private
Asempra Technologies,operating,Private
Yello Mobile,operating,Public
Wacai,operating,Private
nScaled,operating,Private
Permissionmachine,operating,Private
Thermogenics,operating,Private
Synarc,operating,Private
Dealerdirect,operating,Public
Celery,operating,Private
fastabook.com,operating,Private
Nimble,operating,Private
SnapSuits,operating,Public
Urgent Group,closed,Public
BLITAB Technology,closed,Public
Last Second Tickets,operating,Public
Ozmota,operating,Private
Spiderbook,operating,Private
Exelis,operating,Private
Juniper Medical,operating,Public
GrowOp Technology,operating,Private
Xplornet Communications,operating,Private
Training Amigo,operating,Public
Daegis,operating,Public
Meet Boutique,operating,Public
Agility Design Solutions,operating,Private
Kids Academy Company,operating,Private
RedPath Integrated Pathology,operating,Private
Mobee Communications Ltd,operating,Public
Phylos Bioscience,operating,Public
OrderMyGear,operating,Public
Domain Invest,operating,Private
Moser Baer Solar,operating,Public
YADOX,operating,Private
Parrable,operating,Private
Echolocation,operating,Private
Carsome,operating,Private
Docplexus,operating,Private
Tappx,operating,Public
Chronix Biomedical,operating,Public
IMRSV,operating,Public
Taumatropo Animation,operating,Private
ShipBob,operating,Private
1000Lookz,operating,Public
Midfin Systems,operating,Private
Rosa Labs,operating,Private
Coursebase,operating,Private
Tamr,operating,Public
TerraWi,closed,Public
RuckPack,operating,Private
VAPI,operating,Public
Offline Media,operating,Public
Resolute Solutions Corporation,closed,Public
QiuQiu (豆浆油条),operating,Private
DataSphere,operating,Private
Thomson,operating,Public
YepLike!,operating,Public
Kojami,operating,Public
Cosmederm Bioscience,operating,Private
Biogen Gwyriad,operating,Private
SoundBite Communications,operating,Public
FeedMob,closed,Private
Oregon Pacific & Eastern,operating,Private
SunwizTech India,operating,Private
Daleen Holdings,closed,Public
BitCalm,operating,Private
4Less,operating,Public
Zaption,operating,Public
Hashbang Games,operating,Public
Vacation Your Way,operating,Private
Falkon,operating,Private
Skoovy,operating,Private
Argil Data Corp,operating,Public
RateGain,operating,Private
Opara,operating,Public
GoldenSUN,operating,Private
Frank & Oak,operating,Public
Latimer Education,operating,Public
Vivorte,operating,Public
The Sports Skinny,operating,Public
WeComics,operating,Public
Ampla Pharmaceuticals,operating,Private
SELECT,operating,Public
Amplidata,operating,Public
RiDE Group,operating,Private
Swype,operating,Private
Sportilia,operating,Private
Galxyz,operating,Public
Spot On Sciences,operating,Private
Citrus TV,operating,Public
cloudcade,operating,Public
Silversky,operating,Private
FitWell,operating,Private
Take me Home,closed,Public
GameIQ,closed,Public
Medifacts International,operating,Public
Paigee Draw,operating,Public
logtrust,operating,Public
Blink Booking,operating,Private
iSkoot,operating,Private
TruSTAR Technology,operating,Public
Inform Genomics,operating,Public
i-drive,operating,Public
Savage Beast Technologies,closed,Public
Karuna Pharmaceuticals,operating,Private
Social Trademarks,operating,Public
Brazil Plus,operating,Private
Instaclustr,operating,Private
DartPoints,operating,Private
Talloo,operating,Public
SmartFleet,operating,Public
Grain Management,operating,Private
Bluesocket,operating,Public
GT Advanced Technologies,operating,Private
Accu-Break Pharmaceuticals,operating,Private
D'Shane Services,operating,Public
ADVANCED CREDIT TECHNOLOGIES,operating,Public
Spotcast Inc.,operating,Public
Amistad Energy Partners,closed,Private
A&H Software House,operating,Private
Etix,operating,Public
Alverix,operating,Private
CIHI,operating,Private
Socialspiel,operating,Private
Premium Advert Solutions,closed,Private
Tempered Networks,operating,Private
Whim,operating,Public
Officevibe,operating,Private
SimpleSaveRx,operating,Public
Econodata,operating,Private
Soft Tissue Regeneration,operating,Private
Seamless Toy Company,operating,Private
Vertigo,operating,Public
Neuron Systems,operating,Private
Equallogic,operating,Public
RawFlow,operating,Public
NowFloats,operating,Private
DeskMetrics,operating,Public
CrazyLister,operating,Public
DataStreamX,operating,Private
EthicalBox,operating,Private
Aspen Aerogels,operating,Public
CropMetrics,operating,Public
HappyCar,operating,Private
PanamNav,operating,Public
VRAPIT,operating,Public
Southtree,operating,Private
Jivr Bike,operating,Private
Skupit.com,operating,Public
U*tique,operating,Public
ROVOP,operating,Private
Huddlebuy,operating,Public
DefenSoft,operating,Private
mywaves,closed,Public
Rewardpod,operating,Public
Anaphore,closed,Public
Seven Generations Energy,operating,Private
Graveyard Pizza,operating,Public
Swish,operating,Public
Biostorage Technologies,operating,Public
The Buying Networks,operating,Private
Presentigo,operating,Public
Levyx,operating,Private
Expertcity,operating,Private
Surveypal,operating,Private
FareWell,operating,Public
The 3Doodler,operating,Public
OptoForce,operating,Private
HelloFresh,operating,Public
Euclid Systems,operating,Private
Progress Financial Corporation,closed,Public
Tronic.fm,operating,Private
Super League,operating,Public
Seemage,operating,Private
Tutto,operating,Public
Babington Group,operating,Private
LifeStorage,operating,Private
MyCaliforniaCabs.com,operating,Private
Railsware,operating,Public
Curve,closed,Public
Smackages,operating,Private
TransBiodiesel,operating,Public
Polychromix,operating,Private
Prime Advantage,operating,Public
PerioSeal,operating,Public
Zoom Media & Marketing - United States,operating,Public
ITDatabase,operating,Public
AppThis,operating,Private
Figure 8 Surgical,operating,Public
Whitewood Tax Solutions,operating,Public
Virtually Free,operating,Public
Kae Capital,operating,Private
Legacy Consulting and Development,operating,Private
KPI Therapeutics,operating,Private
Regional Event Marketing Partnership,operating,Public
Sun City Group,operating,Private
Eximia,operating,Public
GitCafe,operating,Public
JinkoSolar Holding,closed,Private
Pathogenetix,operating,Private
Windgap Medical,operating,Private
SoftwareONE,operating,Public
Five Apes,operating,Private
Anta Systems,operating,Private
ScheduleSoft,operating,Private
Anpath Group,closed,Private
VirtualU,operating,Public
Harper-Swakum Corporation,operating,Public
Register.com,operating,Private
PageCloud,operating,Private
WeWantToKnow,operating,Public
AFB,operating,Private
Grey Island Energy,operating,Private
PicoSpray,operating,Public
FIVE Inc.,operating,Private
Channel Pilot Solutions,operating,Private
Resilience,operating,Public
tipple.me,operating,Public
Bridesandlovers.com,operating,Private
Be Heard LLC,operating,Private
PriceShoppers.com,operating,Public
Setanta,operating,Public
Mixpanel,operating,Private
Balaya,closed,Public
Optima Diagnostics,operating,Public
Zvents,operating,Private
Social Change Rewards,operating,Private
Three Day Rule,operating,Private
Napatech,operating,Public
Breezy,operating,Public
Prodagio Software,operating,Private
FanFound,closed,Private
Kwelia,operating,Private
Receiptful,operating,Private
Cover5,operating,Public
Dolly,operating,Private
Priceline Driving School,operating,Public
Asl Analytical,operating,Public
Catamaran,closed,Private
Bunny Inc.,operating,Private
Omega Grid Development,operating,Private
Ideal Candidate,operating,Public
La Musiquita,operating,Public
LaSpell,operating,Public
Expensas Online,operating,Private
AJAX Street,operating,Public
Pandabus,operating,Public
mymission2,closed,Private
MtoV,operating,Private
Crayon,operating,Public
Littlecast,closed,Private
"Hey, Neighbor!",closed,Private
Comunitae,operating,Public
KÖÖK,operating,Private
Bivolino,operating,Public
Freta.lá,operating,Public
Bleu comme Gris,closed,Private
RedBrick Health,operating,Public
Bioincept,closed,Private
Wear My Tags,operating,Private
Flatbook Corp.,operating,Public
Health 123,operating,Public
Gangpiaoquan Cultural Communication,operating,Private
Partly,operating,Public
Windsor Group,operating,Private
Paperfold,operating,Private
Administrate,operating,Public
BLM Acquisition Corp,closed,Private
Chromasun,operating,Private
Zairmail,operating,Public
Bella Pictures,operating,Private
Cloudtop,operating,Public
TransGenRx,closed,Private
Dealentra,operating,Private
Sape,closed,Public
eBusinessCards.com,operating,Private
Hopper Dynamics,operating,Private
QMCODES,closed,Public
Daniel Vosovic LLC,operating,Private
Mandelbrot Project,operating,Private
CollegeSolved,operating,Public
Tixers,operating,Public
Reformation,operating,Public
Ciris Energy,operating,Public
Chukong Technologies,operating,Public
Klear Kapture,operating,Private
Podclass,operating,Private
